Transit_ID,City,State,Route_ID,Transport_Mode,Source,Destination,Passenger_Count,Demand,Vehicle_Capacity,Traffic_Status,Traffic_Speed_kmh,Delay_Minutes,Fare_INR,Travel_Time_Min,Weather_Condition,Date,On_Time,On_Time_Status,Point,Path_Order,Latitude,Longitude
TR-0455,Kolkata,West Bengal,R-082,Train,North,West,210,Medium,860,High,15,22,95.74,26.24,Cloudy,2026-01-30 12:15:00,0,Delayed,Source,1,22.607429,88.367902
TR-0498,Coimbatore,Tamil Nadu,R-082,Auto,South,West,888,High,3,High,15,18,28.45,40.52,Hazy,2026-03-21 17:57:00,0,Delayed,Source,1,10.976566,76.95213
TR-0026,Surat,Gujarat,R-082,Metro,Central,South,,,,High,,,,,Cloudy,2026-02-21 05:32:00,,,Destination,2,21.108441,72.851571
TR-0066,Visakhapatnam,Andhra Pradesh,R-082,Bus,Central,South,,,,Moderate,,,,,Clear,2026-03-17 07:24:00,,,Destination,2,17.639,83.198779
TR-0092,Jaipur,Rajasthan,R-082,Taxi,West,South,,,,Moderate,,,,,Cloudy,2026-06-10 06:05:00,,,Destination,2,26.846864,75.767377
TR-0455,Kolkata,West Bengal,R-082,Train,North,West,,,,High,,,,,Cloudy,2026-01-30 12:15:00,,,Destination,2,22.565957,88.320733
TR-0498,Coimbatore,Tamil Nadu,R-082,Auto,South,West,,,,High,,,,,Hazy,2026-03-21 17:57:00,,,Destination,2,11.01215,76.880133
TR-0046,Jaipur,Rajasthan,R-083,Bus,East,Central,890,Low,51,Moderate,42,7,67.51,46.75,Clear,2026-04-28 15:05:00,0,Delayed,Source,1,26.930893,75.83555
TR-0098,Chennai,Tamil Nadu,R-083,Bus,South,Central,940,Very High,77,Low,49,27,38.29,30.91,Rain,2026-04-18 11:08:00,0,Delayed,Source,1,13.017357,80.265063
TR-0234,Coimbatore,Tamil Nadu,R-083,Bus,South,North,744,Medium,44,Severe,6,28,29.83,33.34,Cloudy,2026-03-17 01:10:00,0,Delayed,Source,1,10.96729,76.956123
TR-0304,Coimbatore,Tamil Nadu,R-083,Bus,Central,South,67,Medium,73,Moderate,34,1,44.93,48.78,Clear,2026-03-29 03:11:00,1,On Time,Source,1,11.026632,76.960887
TR-0443,Surat,Gujarat,R-083,Bus,South,Central,257,High,72,Low,54,18,56.36,42.71,Rain,2026-01-26 21:20:00,0,Delayed,Source,1,21.128421,72.827004
TR-0046,Jaipur,Rajasthan,R-083,Bus,East,Central,,,,Moderate,,,,,Clear,2026-04-28 15:05:00,,,Destination,2,26.919989,75.798971
TR-0098,Chennai,Tamil Nadu,R-083,Bus,South,Central,,,,Low,,,,,Rain,2026-04-18 11:08:00,,,Destination,2,13.075459,80.274025
TR-0234,Coimbatore,Tamil Nadu,R-083,Bus,South,North,,,,Severe,,,,,Cloudy,2026-03-17 01:10:00,,,Destination,2,11.060786,76.958054
TR-0304,Coimbatore,Tamil Nadu,R-083,Bus,Central,South,,,,Moderate,,,,,Clear,2026-03-29 03:11:00,,,Destination,2,10.950211,76.939337
TR-0443,Surat,Gujarat,R-083,Bus,South,Central,,,,Low,,,,,Rain,2026-01-26 21:20:00,,,Destination,2,21.150925,72.835839
TR-0010,Kochi,Kerala,R-084,Taxi,South,North,176,Medium,4,Severe,12,29,10.83,10.58,Rain,2026-06-02 17:45:00,0,Delayed,Source,1,9.85892,76.271589
TR-0108,Mumbai,Maharashtra,R-084,Bus,South,West,867,High,78,High,23,5,20.85,54.63,Cloudy,2026-05-11 15:29:00,1,On Time,Source,1,19.027143,72.86568
TR-0129,Hyderabad,Telangana,R-084,Auto,East,West,165,Very High,3,High,28,23,78.72,52.04,Hazy,2026-05-17 04:09:00,0,Delayed,Source,1,17.397276,78.533756
TR-0158,Chennai,Tamil Nadu,R-084,Metro,North,East,944,Medium,1061,Moderate,44,5,63.38,7.93,Rain,2026-07-08 17:26:00,1,On Time,Source,1,13.158925,80.274794
TR-0172,Kochi,Kerala,R-084,Bus,East,North,307,Low,73,Low,56,11,91.83,22.26,Rain,2026-04-22 00:53:00,0,Delayed,Source,1,9.925437,76.332546
TR-0010,Kochi,Kerala,R-084,Taxi,South,North,,,,Severe,,,,,Rain,2026-06-02 17:45:00,,,Destination,2,10.001793,76.266894
TR-0108,Mumbai,Maharashtra,R-084,Bus,South,West,,,,High,,,,,Cloudy,2026-05-11 15:29:00,,,Destination,2,19.080717,72.836585
TR-0129,Hyderabad,Telangana,R-084,Auto,East,West,,,,High,,,,,Hazy,2026-05-17 04:09:00,,,Destination,2,17.380111,78.43193
TR-0158,Chennai,Tamil Nadu,R-084,Metro,North,East,,,,Moderate,,,,,Rain,2026-07-08 17:26:00,,,Destination,2,13.076452,80.319062
TR-0172,Kochi,Kerala,R-084,Bus,East,North,,,,Low,,,,,Rain,2026-04-22 00:53:00,,,Destination,2,9.979533,76.26684
TR-0080,Pune,Maharashtra,R-085,Bus,South,East,674,High,65,Moderate,30,20,82.14,57.78,Hazy,2026-07-28 02:48:00,0,Delayed,Source,1,18.465041,73.844608
TR-0121,Mumbai,Maharashtra,R-085,E-Rickshaw,North,East,715,Low,5,High,25,20,88.8,15.05,Hazy,2026-04-18 10:16:00,0,Delayed,Source,1,19.133492,72.900419
TR-0204,Nagpur,Maharashtra,R-085,Metro,West,North,869,High,735,High,30,25,91.63,59.53,Clear,2026-05-14 22:50:00,0,Delayed,Source,1,21.137717,79.028805
TR-0215,Kochi,Kerala,R-085,Bus,East,South,416,Medium,69,Moderate,43,28,80.66,15.76,Hazy,2026-02-19 16:42:00,0,Delayed,Source,1,9.953352,76.320402
TR-0429,Chennai,Tamil Nadu,R-085,Bus,North,East,180,High,66,High,22,23,14.5,8.82,Cloudy,2026-04-21 01:13:00,0,Delayed,Source,1,13.142193,80.291514
TR-0467,Kolkata,West Bengal,R-085,Taxi,Central,West,60,Low,4,Moderate,31,10,76.93,59.22,Rain,2026-01-19 22:50:00,0,Delayed,Source,1,22.553964,88.347057
TR-0493,Surat,Gujarat,R-085,Metro,Central,North,693,Medium,772,High,28,20,97.92,45.69,Clear,2026-05-27 06:16:00,0,Delayed,Source,1,21.166339,72.83071
TR-0080,Pune,Maharashtra,R-085,Bus,South,East,,,,Moderate,,,,,Hazy,2026-07-28 02:48:00,,,Destination,2,18.525701,73.911518
TR-0121,Mumbai,Maharashtra,R-085,E-Rickshaw,North,East,,,,High,,,,,Hazy,2026-04-18 10:16:00,,,Destination,2,19.063445,72.918431
TR-0204,Nagpur,Maharashtra,R-085,Metro,West,North,,,,High,,,,,Clear,2026-05-14 22:50:00,,,Destination,2,21.197798,79.08536
TR-0215,Kochi,Kerala,R-085,Bus,East,South,,,,Moderate,,,,,Hazy,2026-02-19 16:42:00,,,Destination,2,9.915117,76.284995
TR-0429,Chennai,Tamil Nadu,R-085,Bus,North,East,,,,High,,,,,Cloudy,2026-04-21 01:13:00,,,Destination,2,13.10285,80.321594
TR-0467,Kolkata,West Bengal,R-085,Taxi,Central,West,,,,Moderate,,,,,Rain,2026-01-19 22:50:00,,,Destination,2,22.561595,88.335948
TR-0493,Surat,Gujarat,R-085,Metro,Central,North,,,,High,,,,,Clear,2026-05-27 06:16:00,,,Destination,2,21.248152,72.825202
TR-0145,Jaipur,Rajasthan,R-086,Metro,West,Central,650,High,1197,Severe,10,6,15.06,32.01,Hazy,2026-07-26 00:54:00,0,Delayed,Source,1,26.914392,75.729455
TR-0203,Pune,Maharashtra,R-086,Taxi,East,Central,333,High,4,Severe,13,22,11.5,15.71,Hazy,2026-07-02 00:18:00,0,Delayed,Source,1,18.526519,73.929064
TR-0216,Mumbai,Maharashtra,R-086,Bus,Central,East,641,High,75,Moderate,38,21,84.0,46.41,Rain,2026-04-20 00:17:00,0,Delayed,Source,1,19.051778,72.879441
TR-0292,Visakhapatnam,Andhra Pradesh,R-086,Bus,North,West,123,Very High,76,High,27,29,68.39,45.0,Clear,2026-03-22 09:11:00,0,Delayed,Source,1,17.750572,83.234961
TR-0300,Kolkata,West Bengal,R-086,Bus,East,Central,823,Medium,56,Low,48,4,27.09,50.03,Clear,2026-07-24 21:36:00,1,On Time,Source,1,22.580466,88.394962
TR-0350,Delhi,Delhi,R-086,Bus,North,East,341,High,41,High,23,10,83.11,46.38,Clear,2026-01-12 03:52:00,0,Delayed,Source,1,28.668378,77.214024
TR-0377,Indore,Madhya Pradesh,R-086,Metro,East,South,414,Low,945,Moderate,38,17,10.48,23.04,Hazy,2026-01-24 01:12:00,0,Delayed,Source,1,22.737919,75.888368
TR-0145,Jaipur,Rajasthan,R-086,Metro,West,Central,,,,Severe,,,,,Hazy,2026-07-26 00:54:00,,,Destination,2,26.925056,75.792533
TR-0203,Pune,Maharashtra,R-086,Taxi,East,Central,,,,Severe,,,,,Hazy,2026-07-02 00:18:00,,,Destination,2,18.537997,73.871945
TR-0216,Mumbai,Maharashtra,R-086,Bus,Central,East,,,,Moderate,,,,,Rain,2026-04-20 00:17:00,,,Destination,2,19.095518,72.931235
TR-0292,Visakhapatnam,Andhra Pradesh,R-086,Bus,North,West,,,,High,,,,,Clear,2026-03-22 09:11:00,,,Destination,2,17.685389,83.192232
TR-0300,Kolkata,West Bengal,R-086,Bus,East,Central,,,,Low,,,,,Clear,2026-07-24 21:36:00,,,Destination,2,22.560258,88.353394
TR-0350,Delhi,Delhi,R-086,Bus,North,East,,,,High,,,,,Clear,2026-01-12 03:52:00,,,Destination,2,28.615468,77.241136
TR-0377,Indore,Madhya Pradesh,R-086,Metro,East,South,,,,Moderate,,,,,Hazy,2026-01-24 01:12:00,,,Destination,2,22.653968,75.843709
TR-0043,Surat,Gujarat,R-087,Train,Central,East,305,Medium,1309,Low,55,4,11.66,55.29,Clear,2026-02-11 03:40:00,1,On Time,Source,1,21.169428,72.814988
TR-0118,Bengaluru,Karnataka,R-087,Auto,South,North,680,High,3,Low,57,13,23.71,19.64,Cloudy,2026-02-22 06:00:00,0,Delayed,Source,1,12.893877,77.58716
TR-0147,Pune,Maharashtra,R-087,Taxi,Central,South,30,High,4,High,19,15,77.35,29.16,Cloudy,2026-07-20 14:36:00,0,Delayed,Source,1,18.503478,73.847334
TR-0180,Chennai,Tamil Nadu,R-087,Train,Central,North,478,Medium,775,Low,60,13,71.92,11.62,Clear,2026-03-14 22:09:00,0,Delayed,Source,1,13.081566,80.275735
TR-0219,Ahmedabad,Gujarat,R-087,Taxi,East,Central,437,High,4,High,28,24,85.99,55.37,Rain,2026-02-25 22:18:00,0,Delayed,Source,1,23.024592,72.606426
TR-0363,Lucknow,Uttar Pradesh,R-087,Bus,South,Central,91,Very High,53,High,15,12,97.97,7.05,Clear,2026-07-02 18:12:00,0,Delayed,Source,1,26.796948,80.935491
TR-0406,Ahmedabad,Gujarat,R-087,Taxi,Central,South,910,High,4,High,22,17,92.54,12.37,Rain,2026-04-24 04:38:00,0,Delayed,Source,1,23.045444,72.585369
TR-0043,Surat,Gujarat,R-087,Train,Central,East,,,,Low,,,,,Clear,2026-02-11 03:40:00,,,Destination,2,21.200617,72.887152
TR-0118,Bengaluru,Karnataka,R-087,Auto,South,North,,,,Low,,,,,Cloudy,2026-02-22 06:00:00,,,Destination,2,13.026614,77.594795
TR-0147,Pune,Maharashtra,R-087,Taxi,Central,South,,,,High,,,,,Cloudy,2026-07-20 14:36:00,,,Destination,2,18.456538,73.833595
TR-0180,Chennai,Tamil Nadu,R-087,Train,Central,North,,,,Low,,,,,Clear,2026-03-14 22:09:00,,,Destination,2,13.127333,80.296054
TR-0219,Ahmedabad,Gujarat,R-087,Taxi,East,Central,,,,High,,,,,Rain,2026-02-25 22:18:00,,,Destination,2,23.03354,72.567784
TR-0363,Lucknow,Uttar Pradesh,R-087,Bus,South,Central,,,,High,,,,,Clear,2026-07-02 18:12:00,,,Destination,2,26.846098,80.944688
TR-0406,Ahmedabad,Gujarat,R-087,Taxi,Central,South,,,,High,,,,,Rain,2026-04-24 04:38:00,,,Destination,2,22.98369,72.561693
TR-0104,Kochi,Kerala,R-088,Auto,West,East,156,High,3,Low,48,1,52.56,59.11,Hazy,2026-03-28 05:05:00,1,On Time,Source,1,9.946462,76.198943
TR-0465,Ahmedabad,Gujarat,R-088,Auto,East,South,563,Very High,3,High,21,7,58.49,19.17,Cloudy,2026-05-24 02:16:00,0,Delayed,Source,1,23.030432,72.634977
TR-0104,Kochi,Kerala,R-088,Auto,West,East,,,,Low,,,,,Hazy,2026-03-28 05:05:00,,,Destination,2,9.955862,76.343295
TR-0465,Ahmedabad,Gujarat,R-088,Auto,East,South,,,,High,,,,,Cloudy,2026-05-24 02:16:00,,,Destination,2,22.982834,72.568246
TR-0015,Coimbatore,Tamil Nadu,R-089,Metro,East,North,975,Medium,595,Moderate,41,7,94.12,40.1,Clear,2026-07-11 04:21:00,0,Delayed,Source,1,11.002498,77.013037
TR-0024,Visakhapatnam,Andhra Pradesh,R-089,Taxi,South,East,901,Medium,4,Moderate,31,21,84.62,36.3,Clear,2026-04-08 08:34:00,0,Delayed,Source,1,17.640704,83.22622
TR-0491,Lucknow,Uttar Pradesh,R-089,Bus,East,North,763,High,77,Low,59,25,31.83,24.42,Clear,2026-05-12 14:14:00,0,Delayed,Source,1,26.854595,81.000057
TR-0015,Coimbatore,Tamil Nadu,R-089,Metro,East,North,,,,Moderate,,,,,Clear,2026-07-11 04:21:00,,,Destination,2,11.063859,76.976029
TR-0024,Visakhapatnam,Andhra Pradesh,R-089,Taxi,South,East,,,,Moderate,,,,,Clear,2026-04-08 08:34:00,,,Destination,2,17.705203,83.271912
TR-0491,Lucknow,Uttar Pradesh,R-089,Bus,East,North,,,,Low,,,,,Clear,2026-05-12 14:14:00,,,Destination,2,26.914624,80.951108
TR-0002,Lucknow,Uttar Pradesh,R-090,Metro,Central,West,509,High,741,Moderate,31,20,30.78,18.26,Hazy,2026-07-18 11:07:00,0,Delayed,Source,1,26.849365,80.936984
TR-0087,Ahmedabad,Gujarat,R-090,Metro,South,East,920,High,1097,High,30,25,13.18,46.02,Cloudy,2026-05-01 01:52:00,0,Delayed,Source,1,22.964992,72.551194
TR-0154,Hyderabad,Telangana,R-090,Bus,South,Central,979,Very High,65,High,25,22,69.36,48.79,Hazy,2026-03-03 05:56:00,0,Delayed,Source,1,17.318146,78.487899
TR-0293,Visakhapatnam,Andhra Pradesh,R-090,Taxi,Central,North,169,High,4,High,20,30,41.7,52.11,Clear,2026-03-20 08:38:00,0,Delayed,Source,1,17.69195,83.22848
TR-0294,Surat,Gujarat,R-090,Bus,North,South,254,High,64,Low,49,19,74.93,56.77,Hazy,2026-05-01 11:52:00,0,Delayed,Source,1,21.225577,72.860391
TR-0307,Chennai,Tamil Nadu,R-090,Metro,East,South,31,High,624,High,21,21,40.36,9.93,Clear,2026-03-07 14:19:00,0,Delayed,Source,1,13.096109,80.328791
TR-0460,Delhi,Delhi,R-090,Bus,North,East,131,Medium,40,High,20,30,78.77,39.06,Hazy,2026-05-05 02:38:00,0,Delayed,Source,1,28.672509,77.228211
TR-0473,Delhi,Delhi,R-090,Bus,South,North,279,High,77,Moderate,30,25,83.12,21.54,Hazy,2026-05-29 17:29:00,0,Delayed,Source,1,28.560103,77.196433
TR-0002,Lucknow,Uttar Pradesh,R-090,Metro,Central,West,,,,Moderate,,,,,Hazy,2026-07-18 11:07:00,,,Destination,2,26.83841,80.890784
TR-0087,Ahmedabad,Gujarat,R-090,Metro,South,East,,,,High,,,,,Cloudy,2026-05-01 01:52:00,,,Destination,2,23.025534,72.633463
TR-0154,Hyderabad,Telangana,R-090,Bus,South,Central,,,,High,,,,,Hazy,2026-03-03 05:56:00,,,Destination,2,17.377436,78.474603
TR-0293,Visakhapatnam,Andhra Pradesh,R-090,Taxi,Central,North,,,,High,,,,,Clear,2026-03-20 08:38:00,,,Destination,2,17.73914,83.231931
TR-0294,Surat,Gujarat,R-090,Bus,North,South,,,,Low,,,,,Hazy,2026-05-01 11:52:00,,,Destination,2,21.114953,72.82457
TR-0307,Chennai,Tamil Nadu,R-090,Metro,East,South,,,,High,,,,,Clear,2026-03-07 14:19:00,,,Destination,2,13.017842,80.258662
TR-0460,Delhi,Delhi,R-090,Bus,North,East,,,,High,,,,,Hazy,2026-05-05 02:38:00,,,Destination,2,28.627491,77.272909
TR-0473,Delhi,Delhi,R-090,Bus,South,North,,,,Moderate,,,,,Hazy,2026-05-29 17:29:00,,,Destination,2,28.647152,77.250567
TR-0205,Visakhapatnam,Andhra Pradesh,R-091,Metro,Central,North,943,Medium,549,Moderate,44,5,39.75,45.96,Clear,2026-01-31 20:25:00,1,On Time,Source,1,17.700512,83.197709
TR-0433,Nagpur,Maharashtra,R-091,Bus,Central,East,828,Very High,64,Moderate,40,16,99.12,9.17,Cloudy,2026-05-29 03:00:00,0,Delayed,Source,1,21.140201,79.060292
TR-0205,Visakhapatnam,Andhra Pradesh,R-091,Metro,Central,North,,,,Moderate,,,,,Clear,2026-01-31 20:25:00,,,Destination,2,17.727637,83.231663
TR-0433,Nagpur,Maharashtra,R-091,Bus,Central,East,,,,Moderate,,,,,Cloudy,2026-05-29 03:00:00,,,Destination,2,21.144197,79.157379
TR-0021,Ahmedabad,Gujarat,R-092,Auto,East,South,811,High,3,High,17,29,15.07,11.53,Clear,2026-05-07 08:38:00,0,Delayed,Source,1,23.035979,72.624153
TR-0083,Ahmedabad,Gujarat,R-092,Train,South,North,564,Medium,1691,Moderate,43,16,36.59,47.31,Clear,2026-03-14 01:14:00,0,Delayed,Source,1,22.951334,72.549741
TR-0124,Hyderabad,Telangana,R-092,Bus,East,South,565,High,67,Severe,11,25,87.14,36.64,Cloudy,2026-07-06 14:29:00,0,Delayed,Source,1,17.397118,78.542688
TR-0318,Delhi,Delhi,R-092,Metro,West,North,201,High,1026,Severe,15,29,72.22,54.66,Clear,2026-03-03 14:06:00,0,Delayed,Source,1,28.603056,77.14322
TR-0451,Delhi,Delhi,R-092,E-Rickshaw,South,North,103,Very High,5,Moderate,44,6,91.36,34.02,Hazy,2026-03-12 13:46:00,0,Delayed,Source,1,28.563908,77.193032
TR-0021,Ahmedabad,Gujarat,R-092,Auto,East,South,,,,High,,,,,Clear,2026-05-07 08:38:00,,,Destination,2,22.946581,72.574234
TR-0083,Ahmedabad,Gujarat,R-092,Train,South,North,,,,Moderate,,,,,Clear,2026-03-14 01:14:00,,,Destination,2,23.091905,72.573517
TR-0124,Hyderabad,Telangana,R-092,Bus,East,South,,,,Severe,,,,,Cloudy,2026-07-06 14:29:00,,,Destination,2,17.337908,78.473394
TR-0318,Delhi,Delhi,R-092,Metro,West,North,,,,Severe,,,,,Clear,2026-03-03 14:06:00,,,Destination,2,28.672505,77.228891
TR-0451,Delhi,Delhi,R-092,E-Rickshaw,South,North,,,,Moderate,,,,,Hazy,2026-03-12 13:46:00,,,Destination,2,28.658694,77.215216
TR-0132,Indore,Madhya Pradesh,R-093,Bus,South,North,724,Medium,62,Severe,8,7,26.75,23.24,Rain,2026-02-15 13:56:00,0,Delayed,Source,1,22.688317,75.828929
TR-0184,Visakhapatnam,Andhra Pradesh,R-093,Bus,Central,North,170,Low,52,Low,57,3,89.75,54.26,Hazy,2026-03-14 06:50:00,1,On Time,Source,1,17.707028,83.2226
TR-0252,Coimbatore,Tamil Nadu,R-093,Bus,West,South,943,Low,64,High,20,7,61.96,40.55,Cloudy,2026-04-24 14:04:00,0,Delayed,Source,1,11.030106,76.877558
TR-0276,Kolkata,West Bengal,R-093,Metro,South,West,781,Low,685,High,21,19,62.6,48.83,Hazy,2026-03-18 17:22:00,0,Delayed,Source,1,22.501909,88.331945
TR-0290,Chennai,Tamil Nadu,R-093,Train,South,Central,827,High,721,High,18,10,72.81,19.75,Hazy,2026-04-13 11:06:00,0,Delayed,Source,1,13.024951,80.248677
TR-0320,Visakhapatnam,Andhra Pradesh,R-093,Auto,North,South,511,High,3,Low,55,14,58.02,5.01,Hazy,2026-06-07 19:36:00,0,Delayed,Source,1,17.757742,83.216064
TR-0340,Mumbai,Maharashtra,R-093,Metro,West,Central,595,Low,599,Severe,13,25,79.78,29.79,Cloudy,2026-06-10 21:47:00,0,Delayed,Source,1,19.070057,72.830452
TR-0353,Ahmedabad,Gujarat,R-093,Bus,North,Central,866,Low,58,Severe,7,1,22.57,10.29,Rain,2026-07-28 22:50:00,1,On Time,Source,1,23.07739,72.578743
TR-0132,Indore,Madhya Pradesh,R-093,Bus,South,North,,,,Severe,,,,,Rain,2026-02-15 13:56:00,,,Destination,2,22.794007,75.868952
TR-0184,Visakhapatnam,Andhra Pradesh,R-093,Bus,Central,North,,,,Low,,,,,Hazy,2026-03-14 06:50:00,,,Destination,2,17.729265,83.207658
TR-0252,Coimbatore,Tamil Nadu,R-093,Bus,West,South,,,,High,,,,,Cloudy,2026-04-24 14:04:00,,,Destination,2,10.956908,76.923798
TR-0276,Kolkata,West Bengal,R-093,Metro,South,West,,,,High,,,,,Hazy,2026-03-18 17:22:00,,,Destination,2,22.550495,88.30736
TR-0290,Chennai,Tamil Nadu,R-093,Train,South,Central,,,,High,,,,,Hazy,2026-04-13 11:06:00,,,Destination,2,13.086891,80.273447
TR-0320,Visakhapatnam,Andhra Pradesh,R-093,Auto,North,South,,,,Low,,,,,Hazy,2026-06-07 19:36:00,,,Destination,2,17.619179,83.181335
TR-0340,Mumbai,Maharashtra,R-093,Metro,West,Central,,,,Severe,,,,,Cloudy,2026-06-10 21:47:00,,,Destination,2,19.068808,72.871251
TR-0353,Ahmedabad,Gujarat,R-093,Bus,North,Central,,,,Severe,,,,,Rain,2026-07-28 22:50:00,,,Destination,2,23.01433,72.548862
TR-0054,Nagpur,Maharashtra,R-094,Bus,South,West,389,High,67,Low,51,4,19.23,56.55,Hazy,2026-03-09 16:11:00,1,On Time,Source,1,21.09863,79.055489
TR-0161,Kochi,Kerala,R-094,Auto,North,East,955,Medium,3,Moderate,44,13,40.18,8.69,Rain,2026-01-12 16:16:00,0,Delayed,Source,1,9.984202,76.279843
TR-0185,Bengaluru,Karnataka,R-094,Bus,North,Central,860,Medium,43,Low,54,30,69.35,36.78,Clear,2026-06-08 18:30:00,0,Delayed,Source,1,13.02832,77.591057
TR-0240,Pune,Maharashtra,R-094,Metro,East,West,752,High,963,Moderate,42,11,52.79,46.63,Clear,2026-03-27 17:56:00,0,Delayed,Source,1,18.52907,73.907041
TR-0259,Chennai,Tamil Nadu,R-094,Train,East,South,428,Very High,1327,Moderate,30,8,24.99,44.17,Rain,2026-08-04 21:43:00,0,Delayed,Source,1,13.073059,80.337004
TR-0277,Kochi,Kerala,R-094,Auto,East,West,637,High,3,High,22,30,28.94,42.93,Rain,2026-01-16 07:11:00,0,Delayed,Source,1,9.939984,76.29719
TR-0345,Coimbatore,Tamil Nadu,R-094,Taxi,North,West,299,High,4,Severe,5,19,73.35,57.01,Cloudy,2026-07-03 03:07:00,0,Delayed,Source,1,11.077711,76.960296
TR-0438,Coimbatore,Tamil Nadu,R-094,Bus,West,North,642,High,70,High,22,29,73.89,5.59,Cloudy,2026-08-06 03:39:00,0,Delayed,Source,1,11.012032,76.898502
TR-0459,Hyderabad,Telangana,R-094,Auto,North,Central,46,High,3,Severe,15,9,25.93,6.57,Hazy,2026-07-07 07:54:00,0,Delayed,Source,1,17.444925,78.494649
TR-0466,Jaipur,Rajasthan,R-094,Train,North,East,103,Medium,897,Moderate,45,14,87.43,34.82,Rain,2026-05-02 10:39:00,0,Delayed,Source,1,26.963517,75.811703
TR-0054,Nagpur,Maharashtra,R-094,Bus,South,West,,,,Low,,,,,Hazy,2026-03-09 16:11:00,,,Destination,2,21.132403,79.022616
TR-0161,Kochi,Kerala,R-094,Auto,North,East,,,,Moderate,,,,,Rain,2026-01-12 16:16:00,,,Destination,2,9.930453,76.334252
TR-0185,Bengaluru,Karnataka,R-094,Bus,North,Central,,,,Low,,,,,Clear,2026-06-08 18:30:00,,,Destination,2,12.977214,77.619575
TR-0240,Pune,Maharashtra,R-094,Metro,East,West,,,,Moderate,,,,,Clear,2026-03-27 17:56:00,,,Destination,2,18.509729,73.805755
TR-0259,Chennai,Tamil Nadu,R-094,Train,East,South,,,,Moderate,,,,,Rain,2026-08-04 21:43:00,,,Destination,2,13.040509,80.267344
TR-0277,Kochi,Kerala,R-094,Auto,East,West,,,,High,,,,,Rain,2026-01-16 07:11:00,,,Destination,2,9.903136,76.217324
TR-0345,Coimbatore,Tamil Nadu,R-094,Taxi,North,West,,,,Severe,,,,,Cloudy,2026-07-03 03:07:00,,,Destination,2,11.000458,76.910906
TR-0438,Coimbatore,Tamil Nadu,R-094,Bus,West,North,,,,High,,,,,Cloudy,2026-08-06 03:39:00,,,Destination,2,11.080557,76.950345
TR-0459,Hyderabad,Telangana,R-094,Auto,North,Central,,,,Severe,,,,,Hazy,2026-07-07 07:54:00,,,Destination,2,17.378799,78.484872
TR-0466,Jaipur,Rajasthan,R-094,Train,North,East,,,,Moderate,,,,,Rain,2026-05-02 10:39:00,,,Destination,2,26.916107,75.842554
TR-0027,Ahmedabad,Gujarat,R-095,Metro,Central,West,229,Medium,682,High,29,10,22.49,40.25,Hazy,2026-05-12 23:24:00,0,Delayed,Source,1,23.002059,72.570733
TR-0031,Hyderabad,Telangana,R-095,Bus,South,North,374,Medium,76,Severe,12,5,45.81,58.32,Hazy,2026-03-20 05:53:00,1,On Time,Source,1,17.322595,78.461594
TR-0047,Ahmedabad,Gujarat,R-095,Taxi,South,East,806,Low,4,High,22,29,14.94,30.03,Rain,2026-04-13 16:13:00,0,Delayed,Source,1,22.972655,72.563892
TR-0065,Kochi,Kerala,R-095,Metro,West,East,230,High,716,Moderate,37,23,56.4,31.89,Hazy,2026-02-07 19:22:00,0,Delayed,Source,1,9.919629,76.199881
TR-0324,Surat,Gujarat,R-095,Bus,West,North,624,High,67,Moderate,38,11,37.86,22.61,Clear,2026-07-29 14:37:00,0,Delayed,Source,1,21.155617,72.794169
TR-0424,Visakhapatnam,Andhra Pradesh,R-095,Metro,West,North,682,Medium,1135,Moderate,34,14,37.37,47.39,Rain,2026-03-31 19:37:00,0,Delayed,Source,1,17.691797,83.150822
TR-0027,Ahmedabad,Gujarat,R-095,Metro,Central,West,,,,High,,,,,Hazy,2026-05-12 23:24:00,,,Destination,2,23.017109,72.516008
TR-0031,Hyderabad,Telangana,R-095,Bus,South,North,,,,Severe,,,,,Hazy,2026-03-20 05:53:00,,,Destination,2,17.454266,78.496204
TR-0047,Ahmedabad,Gujarat,R-095,Taxi,South,East,,,,High,,,,,Rain,2026-04-13 16:13:00,,,Destination,2,23.035759,72.611079
TR-0065,Kochi,Kerala,R-095,Metro,West,East,,,,Moderate,,,,,Hazy,2026-02-07 19:22:00,,,Destination,2,9.93892,76.327681
TR-0324,Surat,Gujarat,R-095,Bus,West,North,,,,Moderate,,,,,Clear,2026-07-29 14:37:00,,,Destination,2,21.251462,72.838296
TR-0424,Visakhapatnam,Andhra Pradesh,R-095,Metro,West,North,,,,Moderate,,,,,Rain,2026-03-31 19:37:00,,,Destination,2,17.754703,83.241067
TR-0103,Jaipur,Rajasthan,R-096,Taxi,South,East,987,High,4,High,23,0,12.26,43.19,Hazy,2026-03-17 21:11:00,1,On Time,Source,1,26.858397,75.771695
TR-0103,Jaipur,Rajasthan,R-096,Taxi,South,East,,,,High,,,,,Hazy,2026-03-17 21:11:00,,,Destination,2,26.913595,75.842733
TR-0006,Coimbatore,Tamil Nadu,R-097,Bus,South,North,549,Low,45,Moderate,39,0,30.51,28.49,Hazy,2026-07-24 08:02:00,1,On Time,Source,1,10.952415,76.950887
TR-0062,Mumbai,Maharashtra,R-097,Auto,West,North,319,Medium,3,High,27,2,79.84,27.29,Cloudy,2026-03-28 09:43:00,1,On Time,Source,1,19.065006,72.818222
