Weather_ID,Date and time,Summary,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Cloud Cover,Pressure (millibars)
W22298,2024-05-17 10:05:00,Clear,20.51111111111112,20.51111111111112,0.78,6.2468,161,15.826300000000002,0.213,1018.86
W22299,2024-05-17 10:10:00,Partly Cloudy,19.855555555555554,19.855555555555554,0.87,7.148400000000001,177,9.982,0.79,1016.65
W22300,2024-05-17 10:15:00,Clear,19.383333333333333,19.383333333333333,0.79,3.1556,162,15.826300000000002,0.198,1018.94
W22301,2024-05-17 10:20:00,Clear,18.28888888888889,18.28888888888889,0.84,6.0536,132,15.826300000000002,0.236,1018.83
W22302,2024-05-17 10:25:00,Partly Cloudy,17.194444444444443,17.194444444444443,0.88,4.2343,166,15.3111,0.705,1018.93
W22303,2024-05-17 10:30:00,Partly Cloudy,19.916666666666664,19.916666666666664,0.84,3.3166,150,9.982,0.758,1018.74
W22304,2024-05-17 10:35:00,Partly Cloudy,22.13888888888889,22.13888888888889,0.73,9.4346,171,9.982,0.664,1018.54
W22305,2024-05-17 10:40:00,Partly Cloudy,25.11111111111111,25.11111111111111,0.62,12.525800000000002,180,10.3523,0.669,1018.51
W22306,2024-05-17 10:45:00,Partly Cloudy,27.78333333333333,28.48333333333333,0.53,14.2646,171,9.982,0.603,1018.22
W22307,2024-05-17 10:50:00,Partly Cloudy,29.95555555555556,30.427777777777774,0.46,15.681400000000002,192,9.982,0.56,1017.94
W22308,2024-05-17 10:55:00,Partly Cloudy,31.011111111111106,31.65555555555556,0.45,12.525800000000002,189,10.3523,0.59,1018.02
W22309,2024-05-17 11:00:00,Partly Cloudy,32.150000000000006,32.19444444444444,0.38,10.835300000000002,184,9.982,0.473,1017.74
W22310,2024-05-17 11:05:00,Partly Cloudy,32.77777777777778,32.416666666666664,0.35,11.1573,203,9.982,0.447,1017.46
W22311,2024-05-17 11:10:00,Partly Cloudy,33.666666666666664,33.69444444444444,0.35,11.6564,232,10.3523,0.449,1017.07
W22312,2024-05-17 11:15:00,Partly Cloudy,33.81666666666667,33.988888888888894,0.35,7.840700000000001,207,9.982,0.401,1016.45
W22313,2024-05-17 11:20:00,Partly Cloudy,33.83888888888888,33.96666666666667,0.35,9.2897,216,9.982,0.404,1015.97
W22314,2024-05-17 11:25:00,Partly Cloudy,33.794444444444444,32.77222222222222,0.29,11.6081,251,9.982,0.461,1015.77
W22315,2024-05-17 11:30:00,Partly Cloudy,33.81666666666667,33.05555555555556,0.3,12.7673,280,9.982,0.385,1015.37
W22316,2024-05-17 11:35:00,Partly Cloudy,32.21666666666667,32.150000000000006,0.38,5.184200000000001,270,9.982,0.443,1015.06
W22317,2024-05-17 11:40:00,Partly Cloudy,29.38888888888889,30.38888888888889,0.52,4.8461,271,10.3523,0.559,1015.09
W22318,2024-05-17 11:45:00,Partly Cloudy,25.11666666666666,25.11666666666666,0.72,1.6583,243,9.982,0.665,1015.16
W22319,2024-05-17 11:50:00,Partly Cloudy,23.916666666666668,23.916666666666668,0.75,6.44,280,15.826300000000002,0.695,1015.87
W22320,2024-05-17 11:55:00,Partly Cloudy,22.55,22.55,0.79,6.7942,309,15.3111,0.691,1016.02
W22321,2024-05-17 12:00:00,Partly Cloudy,21.55555555555556,21.55555555555556,0.84,3.3649,258,14.9086,0.688,1015.97
W22322,2024-05-17 12:05:00,Partly Cloudy,19.98333333333333,19.98333333333333,0.87,3.22,310,14.9086,0.779,1016.36
W22323,2024-05-17 12:10:00,Partly Cloudy,20.177777777777774,20.177777777777774,0.84,6.1502,338,15.3111,0.751,1016.2
W22324,2024-05-17 12:15:00,Partly Cloudy,18.433333333333337,18.433333333333337,0.92,6.44,300,9.982,0.748,1016.08
W22325,2024-05-17 12:20:00,Partly Cloudy,17.9,17.9,0.92,14.49,310,9.982,0.817,1015.88
W22326,2024-05-17 12:25:00,Partly Cloudy,18.36111111111111,18.36111111111111,0.92,2.9302,264,3.4454,0.821,1015.9
W22327,2024-05-17 12:30:00,Partly Cloudy,21.05,21.05,0.87,11.27,10,9.982,0.741,1016.18
W22328,2024-05-17 12:35:00,Partly Cloudy,23.75555555555556,23.75555555555556,0.74,10.7548,352,9.982,0.771,1016.19
W22329,2024-05-17 12:40:00,Partly Cloudy,26.827777777777783,27.75,0.58,11.4149,38,10.4006,0.606,1016.18
W22330,2024-05-17 12:45:00,Partly Cloudy,28.70555555555556,29.488888888888887,0.52,9.2736,41,10.0464,0.559,1016.1
W22331,2024-05-17 12:50:00,Partly Cloudy,30.86111111111111,31.672222222222224,0.46,4.8783,27,9.982,0.533,1016.12
W22332,2024-05-17 12:55:00,Partly Cloudy,31.938888888888886,32.62222222222223,0.42,2.3184,77,10.3523,0.539,1016.06
W22333,2024-05-17 13:00:00,Partly Cloudy,32.61666666666666,33.32222222222222,0.41,4.0411,206,9.982,0.471,1015.6
W22334,2024-05-17 13:05:00,Partly Cloudy,33.727777777777774,34.8,0.39,10.948,280,9.982,0.464,1015.11
W22335,2024-05-17 13:10:00,Partly Cloudy,33.63333333333334,33.81666666666667,0.36,10.2557,294,10.3523,0.495,1014.72
W22336,2024-05-17 13:15:00,Partly Cloudy,33.772222222222226,34.349999999999994,0.37,9.8854,300,9.982,0.415,1014.11
W22337,2024-05-17 13:20:00,Partly Cloudy,33.75,33.977777777777774,0.35,15.665300000000002,319,9.982,0.505,1013.81
W22338,2024-05-17 13:25:00,Partly Cloudy,34.55,34.827777777777776,0.34,12.3648,317,10.3523,0.391,1013.48
W22339,2024-05-17 13:30:00,Partly Cloudy,32.733333333333334,32.37222222222222,0.35,12.6868,310,9.982,0.46,1013.23
W22340,2024-05-17 13:35:00,Partly Cloudy,32.083333333333336,32.144444444444446,0.39,11.0124,338,10.0464,0.427,1013.51
W22341,2024-05-17 13:40:00,Partly Cloudy,28.14444444444444,28.84444444444445,0.52,9.7083,340,10.4006,0.525,1013.71
W22342,2024-05-17 13:45:00,Partly Cloudy,25.038888888888884,25.038888888888884,0.62,10.948,338,11.27,0.674,1014.8
W22343,2024-05-17 13:50:00,Partly Cloudy,25.366666666666664,25.366666666666664,0.63,13.5562,39,15.826300000000002,0.637,1015.02
W22344,2024-05-17 13:55:00,Partly Cloudy,24.35555555555556,24.35555555555556,0.64,13.202,38,14.9569,0.655,1015.92
W22345,2024-05-17 14:00:00,Partly Cloudy,22.68333333333333,22.68333333333333,0.65,5.7477,44,15.826300000000002,0.556,1015.88
W22346,2024-05-17 14:05:00,Partly Cloudy,20.577777777777783,20.577777777777783,0.78,10.722600000000002,339,15.826300000000002,0.645,1016.52
W22347,2024-05-17 14:10:00,Clear,20.155555555555555,20.155555555555555,0.79,0.805,148,14.9569,0.213,1016.36
W22348,2024-05-17 14:15:00,Partly Cloudy,19.39444444444444,19.39444444444444,0.87,11.0607,350,15.7297,0.765,1016.3
W22349,2024-05-17 14:20:00,Partly Cloudy,18.86111111111111,18.86111111111111,0.9,6.2468,358,15.649200000000002,0.722,1016.53
W22350,2024-05-17 14:25:00,Mostly Cloudy,20.26666666666667,20.26666666666667,0.88,11.0768,0,14.6832,0.722,1016.94
W22351,2024-05-17 14:30:00,Mostly Cloudy,20.92777777777778,20.92777777777778,0.82,11.9945,19,9.8049,0.702,1016.92
W22352,2024-05-17 14:35:00,Partly Cloudy,22.066666666666663,22.066666666666663,0.77,9.3863,31,9.982,0.783,1017.2
W22353,2024-05-17 14:40:00,Partly Cloudy,24.51111111111112,24.51111111111112,0.65,10.1913,28,9.982,0.629,1017.25
W22354,2024-05-17 14:45:00,Clear,25.97222222222222,25.97222222222222,0.59,12.4614,41,9.982,0.114,1017.31
W22355,2024-05-17 14:50:00,Clear,27.10555555555556,27.82222222222222,0.55,10.8031,32,9.982,0.092,1017.4
W22356,2024-05-17 14:55:00,Clear,28.71111111111112,28.922222222222224,0.47,9.4024,15,10.3523,0.085,1017.52
W22357,2024-05-17 15:00:00,Clear,29.88333333333334,29.6,0.4,10.706500000000002,0,9.982,0.0,1017.48
W22358,2024-05-17 15:05:00,Partly Cloudy,31.03888888888889,30.15555555555555,0.34,8.919400000000001,331,9.982,0.517,1017.18
W22359,2024-05-17 15:10:00,Partly Cloudy,31.11111111111111,30.72777777777777,0.38,5.957000000000001,354,10.3523,0.436,1016.9
W22360,2024-05-17 15:15:00,Partly Cloudy,32.150000000000006,32.11666666666667,0.38,4.6690000000000005,274,9.982,0.533,1016.3
W22361,2024-05-17 15:20:00,Partly Cloudy,32.17222222222222,31.466666666666665,0.33,10.948,289,9.982,0.393,1015.88
W22362,2024-05-17 15:25:00,Partly Cloudy,32.22222222222222,31.46111111111111,0.33,7.357700000000001,328,10.3523,0.455,1015.69
W22363,2024-05-17 15:30:00,Partly Cloudy,32.17222222222222,31.45555555555556,0.33,2.8658,125,9.982,0.527,1015.27
W22364,2024-05-17 15:35:00,Clear,31.11111111111111,31.166666666666668,0.41,7.293300000000001,123,9.982,0.033,1015.28
W22365,2024-05-17 15:40:00,Clear,28.072222222222223,28.64444444444445,0.51,4.588500000000001,117,10.3523,0.079,1015.4
W22366,2024-05-17 15:45:00,Clear,26.088888888888885,26.088888888888885,0.58,7.9373,131,9.982,0.066,1015.24
W22367,2024-05-17 15:50:00,Clear,24.35555555555556,24.35555555555556,0.65,3.3327,132,15.826300000000002,0.079,1015.52
W22368,2024-05-17 15:55:00,Clear,23.47777777777777,23.47777777777777,0.66,7.1645,133,14.9569,0.176,1015.36
W22369,2024-05-17 16:00:00,Clear,23.177777777777777,23.177777777777777,0.65,11.27,150,15.826300000000002,0.131,1015.58
W22370,2024-05-17 16:05:00,Clear,21.47777777777777,21.47777777777777,0.72,5.5223,151,15.826300000000002,0.189,1016.03
W22371,2024-05-17 16:10:00,Partly Cloudy,20.777777777777786,20.777777777777786,0.83,2.4794,55,14.9569,0.72,1016.15
W22372,2024-05-17 16:15:00,Mostly Cloudy,20.177777777777774,20.177777777777774,0.83,4.347,2,15.826300000000002,0.701,1018.26
W22373,2024-05-17 16:20:00,Partly Cloudy,22.15,22.15,0.73,19.2234,343,15.826300000000002,0.686,1018.7
W22374,2024-05-17 16:25:00,Partly Cloudy,21.494444444444444,21.494444444444444,0.73,13.1054,56,14.9569,0.675,1017.96
W22375,2024-05-17 16:30:00,Partly Cloudy,22.01111111111112,22.01111111111112,0.69,13.6528,142,9.982,0.67,1017.23
W22376,2024-05-17 16:35:00,Partly Cloudy,22.661111111111115,22.661111111111115,0.67,9.2253,152,9.982,0.608,1016.72
W22377,2024-05-17 16:40:00,Partly Cloudy,25.777777777777786,25.777777777777786,0.6,9.8371,159,10.3523,0.654,1016.91
W22378,2024-05-17 16:45:00,Partly Cloudy,27.47777777777777,27.922222222222224,0.5,6.0858,162,9.982,0.58,1017.47
W22379,2024-05-17 16:50:00,Partly Cloudy,28.661111111111115,28.916666666666668,0.47,5.2325,337,9.982,0.519,1017.84
W22380,2024-05-17 16:55:00,Partly Cloudy,29.79444444444444,30.53888888888889,0.49,13.0249,356,10.3523,0.593,1017.98
W22381,2024-05-17 17:00:00,Partly Cloudy,29.86111111111111,30.35,0.47,14.1197,17,9.982,0.548,1018.19
W22382,2024-05-17 17:05:00,Partly Cloudy,31.988888888888887,31.622222222222224,0.36,10.5938,17,9.982,0.487,1018.08
W22383,2024-05-17 17:10:00,Partly Cloudy,31.97222222222222,32.09444444444444,0.39,10.626,19,10.3523,0.524,1017.72
W22384,2024-05-17 17:15:00,Partly Cloudy,32.12777777777777,31.76111111111112,0.36,9.4829,8,9.982,0.503,1017.57
W22385,2024-05-17 17:20:00,Partly Cloudy,32.66111111111112,32.74444444444444,0.37,11.2056,11,9.982,0.491,1017.1
W22386,2024-05-17 17:25:00,Partly Cloudy,32.07222222222222,32.166666666666664,0.39,9.5956,21,10.3523,0.481,1016.7
W22387,2024-05-17 17:30:00,Clear,32.05555555555556,32.08888888888889,0.38,12.1877,49,9.982,0.066,1016.13
W22388,2024-05-17 17:35:00,Partly Cloudy,30.944444444444443,31.100000000000005,0.42,7.567000000000001,56,9.982,0.481,1016.02
W22389,2024-05-17 17:40:00,Partly Cloudy,28.01666666666667,28.761111111111106,0.53,7.486500000000001,42,10.3523,0.602,1016.28
W22390,2024-05-17 17:45:00,Partly Cloudy,26.03888888888889,26.03888888888889,0.59,7.4704,49,9.982,0.609,1016.64
W22391,2024-05-17 17:50:00,Partly Cloudy,24.83333333333333,24.83333333333333,0.63,10.9319,40,15.826300000000002,0.615,1016.69
W22392,2024-05-17 17:55:00,Partly Cloudy,24.244444444444444,24.244444444444444,0.66,10.2396,59,14.9569,0.669,1016.09
W22393,2024-05-17 18:00:00,Partly Cloudy,23.66111111111111,23.66111111111111,0.67,6.1824,69,15.826300000000002,0.608,1016.34
W22394,2024-05-17 18:05:00,Partly Cloudy,21.622222222222224,21.622222222222224,0.79,3.2683,66,15.826300000000002,0.712,1016.53
W22395,2024-05-17 18:10:00,Partly Cloudy,22.20555555555556,22.20555555555556,0.8,6.5366,45,9.982,0.742,1016.14
W22396,2024-05-17 18:15:00,Partly Cloudy,19.60555555555556,19.60555555555556,0.86,3.6708,26,15.826300000000002,0.705,1015.52
W22397,2024-05-17 18:20:00,Partly Cloudy,20.372222222222224,20.372222222222224,0.87,10.5133,351,15.552600000000002,0.785,1016.41
W22398,2024-05-17 18:25:00,Mostly Cloudy,20.33333333333333,20.33333333333333,0.79,27.5793,320,8.0983,0.774,1018.89
W22399,2024-05-17 18:30:00,Overcast,18.84444444444445,18.84444444444445,0.9,26.6455,20,11.125100000000002,0.934,1019.02
W22400,2024-05-17 18:35:00,Mostly Cloudy,19.86111111111111,19.86111111111111,0.79,9.4024,57,11.2056,0.77,1015.42
W22401,2024-05-17 18:40:00,Overcast,19.98888888888889,19.98888888888889,0.84,18.1125,134,11.4471,0.882,1016.8
W22402,2024-05-17 18:45:00,Overcast,18.98333333333333,18.98333333333333,0.9,26.6938,270,11.27,0.949,1015.76
W22403,2024-05-17 18:50:00,Overcast,21.20555555555556,21.20555555555556,0.81,21.3808,300,11.27,0.88,1016.22
W22404,2024-05-17 18:55:00,Mostly Cloudy,21.100000000000005,21.100000000000005,0.82,12.1555,291,10.722600000000002,0.77,1017.12
W22405,2024-05-17 19:00:00,Mostly Cloudy,22.43333333333333,22.43333333333333,0.75,9.3702,320,11.27,0.677,1017.32
W22406,2024-05-17 19:05:00,Mostly Cloudy,25.11666666666666,25.11666666666666,0.64,9.2575,330,11.27,0.662,1017.04
W22407,2024-05-17 19:10:00,Mostly Cloudy,26.927777777777777,27.816666666666663,0.57,9.0804,322,10.4006,0.62,1016.38
W22408,2024-05-17 19:15:00,Mostly Cloudy,27.2,28.05555555555556,0.56,9.4668,328,9.982,0.578,1015.76
W22409,2024-05-17 19:20:00,Mostly Cloudy,28.75,29.52777777777778,0.52,12.4775,338,10.0464,0.64,1015.06
W22410,2024-05-17 19:25:00,Partly Cloudy,28.000000000000004,28.649999999999995,0.52,13.0249,347,12.4292,0.524,1015.16
W22411,2024-05-17 19:30:00,Mostly Cloudy,27.38888888888889,28.25555555555556,0.56,10.835300000000002,347,12.6868,0.517,1015.14
W22412,2024-05-17 19:35:00,Mostly Cloudy,26.611111111111114,26.611111111111114,0.61,7.792400000000001,343,12.6868,0.636,1015.12
W22413,2024-05-17 19:40:00,Mostly Cloudy,25.777777777777786,25.777777777777786,0.67,6.0697,336,12.4292,0.551,1015.24
W22414,2024-05-17 19:45:00,Mostly Cloudy,25.016666666666666,25.016666666666666,0.73,7.293300000000001,328,11.511500000000002,0.736,1015.53
W22415,2024-05-17 19:50:00,Overcast,24.200000000000003,24.200000000000003,0.79,9.8854,324,10.3362,0.888,1015.98
W22416,2024-05-17 19:55:00,Overcast,23.000000000000004,23.000000000000004,0.84,11.27,320,9.982,0.858,1016.64
W22417,2024-05-17 20:00:00,Mostly Cloudy,20.87222222222222,20.87222222222222,0.84,10.0625,311,11.4632,0.708,1017.82
W22418,2024-05-17 20:05:00,Partly Cloudy,18.37222222222222,18.37222222222222,0.83,8.1466,295,13.7494,0.668,1019.22
W22419,2024-05-17 20:10:00,Clear,16.81111111111111,16.81111111111111,0.83,7.245,281,14.9569,0.246,1020.07
W22420,2024-05-17 20:15:00,Clear,16.916666666666668,16.916666666666668,0.87,7.0035,279,13.846,0.205,1019.82
W22421,2024-05-17 20:20:00,Partly Cloudy,17.96666666666667,17.96666666666667,0.93,6.9552000000000005,285,11.640300000000002,0.819,1019.01
W22422,2024-05-17 20:25:00,Partly Cloudy,19.111111111111114,19.111111111111114,0.95,7.583100000000001,297,9.982,0.805,1018.42
W22423,2024-05-17 20:30:00,Partly Cloudy,20.06111111111112,20.06111111111112,0.92,9.9337,311,9.5312,0.783,1018.35
W22424,2024-05-17 20:35:00,Partly Cloudy,21.105555555555554,21.105555555555554,0.84,13.524,321,9.6117,0.778,1018.5
W22425,2024-05-17 20:40:00,Partly Cloudy,22.22222222222222,22.22222222222222,0.75,16.1966,327,9.982,0.731,1018.72
W22426,2024-05-17 20:45:00,Partly Cloudy,23.52777777777777,23.52777777777777,0.65,16.5186,333,10.8031,0.691,1019.06
W22427,2024-05-17 20:50:00,Partly Cloudy,24.91111111111111,24.91111111111111,0.54,15.8585,339,11.8818,0.553,1019.4
W22428,2024-05-17 20:55:00,Partly Cloudy,26.0,26.0,0.45,15.778000000000002,340,12.4292,0.524,1019.74
W22429,2024-05-17 21:00:00,Partly Cloudy,26.772222222222226,26.550000000000004,0.37,18.4506,322,11.3344,0.465,1019.74
W22430,2024-05-17 21:05:00,Clear,27.12222222222222,26.57777777777778,0.32,22.540000000000003,311,9.982,0.143,0.0
W22431,2024-05-17 21:10:00,Partly Cloudy,27.494444444444444,26.816666666666663,0.32,23.2484,330,10.3523,0.439,1019.31
W22432,2024-05-17 21:15:00,Partly Cloudy,27.63888888888889,26.91111111111111,0.32,22.2985,319,9.982,0.455,1019.09
W22433,2024-05-17 21:20:00,Partly Cloudy,27.68333333333333,26.933333333333337,0.31,17.549000000000003,301,9.982,0.45,1018.68
W22434,2024-05-17 21:25:00,Partly Cloudy,27.61666666666666,26.883333333333333,0.31,21.3486,302,10.3523,0.477,1018.58
W22435,2024-05-17 21:30:00,Partly Cloudy,27.194444444444443,26.64444444444444,0.32,17.5973,319,9.982,0.474,1018.38
W22436,2024-05-17 21:35:00,Partly Cloudy,26.08333333333333,26.08333333333333,0.36,11.3666,310,9.982,0.517,1018.47
W22437,2024-05-17 21:40:00,Partly Cloudy,23.95555555555556,23.95555555555556,0.41,9.9981,303,10.3523,0.523,1018.85
W22438,2024-05-17 21:45:00,Partly Cloudy,19.14444444444444,19.14444444444444,0.64,9.5151,290,9.982,0.638,1019.17
W22439,2024-05-17 21:50:00,Partly Cloudy,18.377777777777776,18.377777777777776,0.73,6.6493,301,15.826300000000002,0.676,1019.96
W22440,2024-05-17 21:55:00,Clear,18.14444444444444,18.14444444444444,0.71,6.8264000000000005,283,15.3111,0.126,1020.15
W22441,2024-05-17 22:00:00,Clear,16.805555555555557,16.805555555555557,0.78,6.601,272,15.826300000000002,0.222,1020.27
W22442,2024-05-17 22:05:00,Clear,16.666666666666668,16.666666666666668,0.78,11.0124,271,15.826300000000002,0.188,1020.27
W22443,2024-05-17 22:10:00,Clear,18.772222222222226,18.772222222222226,0.82,4.2826,183,15.3111,0.224,1018.61
W22444,2024-05-17 22:15:00,Clear,15.533333333333337,15.533333333333337,0.84,3.3327,283,15.826300000000002,0.243,1020.27
W22445,2024-05-17 22:20:00,Clear,15.533333333333337,15.533333333333337,0.84,3.3649,301,15.826300000000002,0.298,1020.18
W22446,2024-05-17 22:25:00,Partly Cloudy,15.650000000000002,15.650000000000002,0.82,3.381,334,15.3111,0.742,1020.19
W22447,2024-05-17 22:30:00,Partly Cloudy,17.694444444444443,17.694444444444443,0.78,0.5152,320,9.982,0.739,1020.37
W22448,2024-05-17 22:35:00,Partly Cloudy,20.91111111111111,20.91111111111111,0.69,3.3327,263,9.982,0.652,1020.47
W22449,2024-05-17 22:40:00,Partly Cloudy,23.56111111111111,23.56111111111111,0.56,4.1538,316,10.3523,0.635,1020.77
W22450,2024-05-17 22:45:00,Partly Cloudy,26.016666666666666,26.016666666666666,0.43,8.1144,318,9.982,0.521,1020.66
W22451,2024-05-17 22:50:00,Partly Cloudy,27.15,26.966666666666672,0.4,12.4936,328,10.0464,0.452,1020.35
W22452,2024-05-17 22:55:00,Partly Cloudy,27.17222222222222,26.98333333333333,0.4,9.3058,324,10.3523,0.503,1020.37
W22453,2024-05-17 23:00:00,Partly Cloudy,27.800000000000004,27.39444444444445,0.38,3.1556,12,9.982,0.509,1020.07
W22454,2024-05-17 23:05:00,Partly Cloudy,28.838888888888885,28.14444444444444,0.36,9.7083,282,9.982,0.455,1019.66
W22455,2024-05-17 23:10:00,Partly Cloudy,29.738888888888887,28.872222222222224,0.35,13.1215,301,10.3523,0.473,1019.23
W22456,2024-05-17 23:15:00,Partly Cloudy,29.92777777777778,29.050000000000004,0.34,14.0875,300,9.982,0.471,1018.67
W22457,2024-05-17 23:20:00,Partly Cloudy,30.0,29.08888888888889,0.34,10.9319,282,9.982,0.472,1018.45
W22458,2024-05-17 23:25:00,Partly Cloudy,29.922222222222224,29.14444444444444,0.36,10.0464,292,10.3523,0.531,1018.27
W22459,2024-05-17 23:30:00,Partly Cloudy,28.93333333333333,28.216666666666672,0.36,7.921200000000001,279,9.982,0.435,1017.95
W22460,2024-05-17 23:35:00,Partly Cloudy,28.86111111111111,28.244444444444447,0.37,7.776300000000001,262,9.982,0.574,1017.84
W22461,2024-05-17 23:40:00,Partly Cloudy,26.272222222222226,26.272222222222226,0.49,4.6690000000000005,268,10.3523,0.558,1017.99
W22462,2024-05-17 23:45:00,Partly Cloudy,22.31111111111111,22.31111111111111,0.68,0.1288,170,9.982,0.694,1018.23
W22463,2024-05-17 23:50:00,Partly Cloudy,22.15,22.15,0.67,3.22,190,15.826300000000002,0.631,1018.56
W22464,2024-05-17 23:55:00,Clear,21.355555555555554,21.355555555555554,0.76,6.601,178,14.9569,0.11,1018.71
W22465,2024-05-18 00:00:00,Partly Cloudy,19.322222222222223,19.322222222222223,0.65,10.722600000000002,158,15.826300000000002,0.584,1014.33
W22466,2024-05-18 00:05:00,Partly Cloudy,19.27777777777778,19.27777777777778,0.62,13.9587,169,15.826300000000002,0.591,1014.24
W22467,2024-05-18 00:10:00,Partly Cloudy,16.983333333333334,16.983333333333334,0.64,11.9301,157,15.3111,0.673,1012.76
W22468,2024-05-18 00:15:00,Partly Cloudy,17.200000000000003,17.200000000000003,0.61,10.9319,160,15.826300000000002,0.558,1014.62
W22469,2024-05-18 00:20:00,Partly Cloudy,15.672222222222224,15.672222222222224,0.65,14.007,160,15.826300000000002,0.605,1014.51
W22470,2024-05-18 00:25:00,Partly Cloudy,14.622222222222222,14.622222222222222,0.68,13.1215,136,15.262800000000002,0.668,1014.6
W22471,2024-05-18 00:30:00,Clear,15.02777777777778,15.02777777777778,0.63,13.7655,149,9.982,0.191,1014.52
W22472,2024-05-18 00:35:00,Partly Cloudy,17.15,17.15,0.55,14.329,149,9.982,0.642,1014.73
W22473,2024-05-18 00:40:00,Partly Cloudy,19.71111111111112,19.71111111111112,0.46,21.0749,156,10.3523,0.528,1014.69
W22474,2024-05-18 00:45:00,Partly Cloudy,21.088888888888885,21.088888888888885,0.42,23.425500000000003,160,9.982,0.482,1014.53
W22475,2024-05-18 00:50:00,Partly Cloudy,22.75555555555555,22.75555555555555,0.38,20.3987,160,9.982,0.541,1014.65
